route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id
"6-HR3-mjp-1","T0","22.T0.6-HR3-mjp-1.2.R","6-HR3-mjp-1.2.R","Wawunna Road","1",""
"6-HR3-mjp-1","T0","23.T0.6-HR3-mjp-1.2.R","6-HR3-mjp-1.2.R","Wawunna Road","1",""
"6-HR3-mjp-1","T0","24.T0.6-HR3-mjp-1.2.R","6-HR3-mjp-1.2.R","Wawunna Road","1",""
"6-HR3-mjp-1","T0","25.T0.6-HR3-mjp-1.2.R","6-HR3-mjp-1.2.R","Wawunna Road","1",""
"6-HR3-mjp-1","T0","26.T0.6-HR3-mjp-1.2.R","6-HR3-mjp-1.2.R","Wawunna Road","1",""
"6-HR3-mjp-1","T0","3.T0.6-HR3-mjp-1.1.H","6-HR3-mjp-1.1.H","South Bank","0",""
"6-HR3-mjp-1","T2","3.T2.6-HR3-mjp-1.1.H","6-HR3-mjp-1.1.H","South Bank","0",""
"6-HR3-mjp-1","T0","4.T0.6-HR3-mjp-1.1.H","6-HR3-mjp-1.1.H","South Bank","0",""
"6-HR3-mjp-1","T2","4.T2.6-HR3-mjp-1.2.R","6-HR3-mjp-1.2.R","Wawunna Road","1",""
"6-HR3-mjp-1","T0","5.T0.6-HR3-mjp-1.1.H","6-HR3-mjp-1.1.H","South Bank","0",""
"6-HR3-mjp-1","T2","5.T2.6-HR3-mjp-1.2.R","6-HR3-mjp-1.2.R","Wawunna Road","1",""
"6-HR3-mjp-1","T0","6.T0.6-HR3-mjp-1.1.H","6-HR3-mjp-1.1.H","South Bank","0",""
"6-HR3-mjp-1","T2","6.T2.6-HR3-mjp-1.2.R","6-HR3-mjp-1.2.R","Wawunna Road","1",""
"6-HR3-mjp-1","T0","7.T0.6-HR3-mjp-1.1.H","6-HR3-mjp-1.1.H","South Bank","0",""
"6-HR3-mjp-1","T0","8.T0.6-HR3-mjp-1.1.H","6-HR3-mjp-1.1.H","South Bank","0",""
"6-HR3-mjp-1","T0","9.T0.6-HR3-mjp-1.1.H","6-HR3-mjp-1.1.H","South Bank","0",""
"6-HR4-mjp-1","T0","1.T0.6-HR4-mjp-1.1.H","6-HR4-mjp-1.1.H","Haven","0",""
"6-HR4-mjp-1","T2","1.T2.6-HR4-mjp-1.1.H","6-HR4-mjp-1.1.H","Haven","0",""
"6-HR4-mjp-1","T0","2.T0.6-HR4-mjp-1.1.H","6-HR4-mjp-1.1.H","Haven","0",""
"6-HR4-mjp-1","T2","2.T2.6-HR4-mjp-1.1.H","6-HR4-mjp-1.1.H","Haven","0",""
"6-HR4-mjp-1","T0","3.T0.6-HR4-mjp-1.1.H","6-HR4-mjp-1.1.H","Haven","0",""
"6-HR4-mjp-1","T2","3.T2.6-HR4-mjp-1.2.R","6-HR4-mjp-1.2.R","Horsham","1",""
"6-HR4-mjp-1","T0","4.T0.6-HR4-mjp-1.1.H","6-HR4-mjp-1.1.H","Haven","0",""
"6-HR4-mjp-1","T2","4.T2.6-HR4-mjp-1.2.R","6-HR4-mjp-1.2.R","Horsham","1",""
"6-HR4-mjp-1","T0","5.T0.6-HR4-mjp-1.2.R","6-HR4-mjp-1.2.R","Horsham","1",""
"6-HR4-mjp-1","T0","6.T0.6-HR4-mjp-1.2.R","6-HR4-mjp-1.2.R","Horsham","1",""
"6-HR4-mjp-1","T0","7.T0.6-HR4-mjp-1.2.R","6-HR4-mjp-1.2.R","Horsham","1",""
"6-HR4-mjp-1","T0","8.T0.6-HR4-mjp-1.2.R","6-HR4-mjp-1.2.R","Horsham","1",""
"6-HR5-mjp-1","T0+WD01","1.T0.6-HR5-mjp-1.1.H","6-HR5-mjp-1.1.H","Horsham Station","0",""
"6-HR5-mjp-1","T3","1.T3.6-HR5-mjp-1.1.H","6-HR5-mjp-1.1.H","Horsham Station","0",""
"6-HR5-mjp-1","T0+WD10","2.T0.6-HR5-mjp-1.1.H","6-HR5-mjp-1.1.H","Horsham Station","0",""
"6-HR5-mjp-1","T3","2.T3.6-HR5-mjp-1.2.R","6-HR5-mjp-1.2.R","Roberts Ave","1",""
"6-HR5-mjp-1","T0+WD08","3.T0.6-HR5-mjp-1.1.H","6-HR5-mjp-1.1.H","Horsham Station","0",""
"6-HR5-mjp-1","T0+WD01","4.T0.6-HR5-mjp-1.2.R","6-HR5-mjp-1.2.R","Roberts Ave","1",""
"6-HR5-mjp-1","T0+WD10","5.T0.6-HR5-mjp-1.2.R","6-HR5-mjp-1.2.R","Roberts Ave","1",""
"6-HR5-mjp-1","T0+WD08","6.T0.6-HR5-mjp-1.2.R","6-HR5-mjp-1.2.R","Roberts Ave","1",""
"6-KeE-mjp-1","T0+WD12","1.T0.6-KeE-mjp-1.1.H","6-KeE-mjp-1.1.H","Kerang","0",""
"6-KeE-mjp-1","T0+WD12","2.T0.6-KeE-mjp-1.2.R","6-KeE-mjp-1.2.R","Echuca","1",""
"6-KM1-mjp-1","T0","1.T0.6-KM1-mjp-1.1.H","6-KM1-mjp-1.1.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T2","1.T2.6-KM1-mjp-1.1.H","6-KM1-mjp-1.1.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T3","1.T3.6-KM1-mjp-1.1.H","6-KM1-mjp-1.1.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","UI","1.UI.6-KM1-mjp-1.1.H","6-KM1-mjp-1.1.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","UU","1.UU.6-KM1-mjp-1.1.H","6-KM1-mjp-1.1.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T0","10.T0.6-KM1-mjp-1.4.H","6-KM1-mjp-1.4.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T2","10.T2.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T3","10.T3.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","UI","10.UI.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","UU","10.UU.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T0","11.T0.6-KM1-mjp-1.4.H","6-KM1-mjp-1.4.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T2","11.T2.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T3","11.T3.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","UI","11.UI.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","UU","11.UU.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T0","12.T0.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T2","12.T2.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T3","12.T3.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","UI","12.UI.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","UU","12.UU.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T0","13.T0.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T2","13.T2.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T3","13.T3.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","UI","13.UI.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","UU","13.UU.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T0","14.T0.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T2","14.T2.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T3","14.T3.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","UI","14.UI.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","UU","14.UU.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T0","15.T0.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T2","15.T2.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T3","15.T3.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","UI","15.UI.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","UU","15.UU.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T0","16.T0.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T2","16.T2.6-KM1-mjp-1.6.R","6-KM1-mjp-1.6.R","Kilmore","1",""
"6-KM1-mjp-1","T3","16.T3.6-KM1-mjp-1.6.R","6-KM1-mjp-1.6.R","Kilmore","1",""
"6-KM1-mjp-1","UI","16.UI.6-KM1-mjp-1.6.R","6-KM1-mjp-1.6.R","Kilmore","1",""
"6-KM1-mjp-1","UU","16.UU.6-KM1-mjp-1.6.R","6-KM1-mjp-1.6.R","Kilmore","1",""
"6-KM1-mjp-1","T0","17.T0.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T2","17.T2.6-KM1-mjp-1.6.R","6-KM1-mjp-1.6.R","Kilmore","1",""
"6-KM1-mjp-1","T3","17.T3.6-KM1-mjp-1.6.R","6-KM1-mjp-1.6.R","Kilmore","1",""
"6-KM1-mjp-1","UI","17.UI.6-KM1-mjp-1.6.R","6-KM1-mjp-1.6.R","Kilmore","1",""
"6-KM1-mjp-1","UU","17.UU.6-KM1-mjp-1.6.R","6-KM1-mjp-1.6.R","Kilmore","1",""
"6-KM1-mjp-1","T0","18.T0.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T2","18.T2.6-KM1-mjp-1.6.R","6-KM1-mjp-1.6.R","Kilmore","1",""
"6-KM1-mjp-1","T3","18.T3.6-KM1-mjp-1.6.R","6-KM1-mjp-1.6.R","Kilmore","1",""
"6-KM1-mjp-1","UI","18.UI.6-KM1-mjp-1.6.R","6-KM1-mjp-1.6.R","Kilmore","1",""
"6-KM1-mjp-1","UU","18.UU.6-KM1-mjp-1.6.R","6-KM1-mjp-1.6.R","Kilmore","1",""
"6-KM1-mjp-1","T0","19.T0.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T2","19.T2.6-KM1-mjp-1.6.R","6-KM1-mjp-1.6.R","Kilmore","1",""
"6-KM1-mjp-1","T3","19.T3.6-KM1-mjp-1.6.R","6-KM1-mjp-1.6.R","Kilmore","1",""
"6-KM1-mjp-1","UI","19.UI.6-KM1-mjp-1.6.R","6-KM1-mjp-1.6.R","Kilmore","1",""
"6-KM1-mjp-1","UU","19.UU.6-KM1-mjp-1.6.R","6-KM1-mjp-1.6.R","Kilmore","1",""
"6-KM1-mjp-1","T0","2.T0.6-KM1-mjp-1.1.H","6-KM1-mjp-1.1.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T2","2.T2.6-KM1-mjp-1.2.H","6-KM1-mjp-1.2.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T3","2.T3.6-KM1-mjp-1.2.H","6-KM1-mjp-1.2.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","UI","2.UI.6-KM1-mjp-1.2.H","6-KM1-mjp-1.2.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","UU","2.UU.6-KM1-mjp-1.2.H","6-KM1-mjp-1.2.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T0","20.T0.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T2","20.T2.6-KM1-mjp-1.6.R","6-KM1-mjp-1.6.R","Kilmore","1",""
"6-KM1-mjp-1","T3","20.T3.6-KM1-mjp-1.6.R","6-KM1-mjp-1.6.R","Kilmore","1",""
"6-KM1-mjp-1","UI","20.UI.6-KM1-mjp-1.6.R","6-KM1-mjp-1.6.R","Kilmore","1",""
"6-KM1-mjp-1","UU","20.UU.6-KM1-mjp-1.6.R","6-KM1-mjp-1.6.R","Kilmore","1",""
"6-KM1-mjp-1","T0","21.T0.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T2","21.T2.6-KM1-mjp-1.6.R","6-KM1-mjp-1.6.R","Kilmore","1",""
"6-KM1-mjp-1","T3","21.T3.6-KM1-mjp-1.6.R","6-KM1-mjp-1.6.R","Kilmore","1",""
"6-KM1-mjp-1","UI","21.UI.6-KM1-mjp-1.6.R","6-KM1-mjp-1.6.R","Kilmore","1",""
"6-KM1-mjp-1","UU","21.UU.6-KM1-mjp-1.6.R","6-KM1-mjp-1.6.R","Kilmore","1",""
"6-KM1-mjp-1","T0","22.T0.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T2","22.T2.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","T3","22.T3.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","UI","22.UI.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","UU","22.UU.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","T0","23.T0.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T2","23.T2.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","T3","23.T3.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","UI","23.UI.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","UU","23.UU.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","T0","24.T0.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T2","24.T2.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","T3","24.T3.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","UI","24.UI.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","UU","24.UU.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","T0","25.T0.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T2","25.T2.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","T3","25.T3.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","UI","25.UI.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","UU","25.UU.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","T0","26.T0.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T2","26.T2.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","T3","26.T3.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","UI","26.UI.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","UU","26.UU.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","T0","27.T0.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T2","27.T2.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","T3","27.T3.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","UI","27.UI.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","UU","27.UU.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","T0","28.T0.6-KM1-mjp-1.6.R","6-KM1-mjp-1.6.R","Kilmore","1",""
"6-KM1-mjp-1","T2","28.T2.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","T3","28.T3.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","UI","28.UI.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","UU","28.UU.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","T0","29.T0.6-KM1-mjp-1.6.R","6-KM1-mjp-1.6.R","Kilmore","1",""
"6-KM1-mjp-1","T2","29.T2.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","T3","29.T3.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","UI","29.UI.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","UU","29.UU.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","T0","3.T0.6-KM1-mjp-1.1.H","6-KM1-mjp-1.1.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T2","3.T2.6-KM1-mjp-1.2.H","6-KM1-mjp-1.2.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T3","3.T3.6-KM1-mjp-1.2.H","6-KM1-mjp-1.2.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","UI","3.UI.6-KM1-mjp-1.2.H","6-KM1-mjp-1.2.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","UU","3.UU.6-KM1-mjp-1.2.H","6-KM1-mjp-1.2.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T0","30.T0.6-KM1-mjp-1.6.R","6-KM1-mjp-1.6.R","Kilmore","1",""
"6-KM1-mjp-1","T0","31.T0.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","T0","32.T0.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","T0","33.T0.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","T0","34.T0.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","T0","35.T0.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","T0","36.T0.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","T0","37.T0.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","T0","38.T0.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","T0","39.T0.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","T0","4.T0.6-KM1-mjp-1.2.H","6-KM1-mjp-1.2.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T2","4.T2.6-KM1-mjp-1.2.H","6-KM1-mjp-1.2.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T3","4.T3.6-KM1-mjp-1.2.H","6-KM1-mjp-1.2.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","UI","4.UI.6-KM1-mjp-1.2.H","6-KM1-mjp-1.2.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","UU","4.UU.6-KM1-mjp-1.2.H","6-KM1-mjp-1.2.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T0","40.T0.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","T0","41.T0.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","T0","42.T0.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","T0","43.T0.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","T0","44.T0.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","T0","45.T0.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","T0","46.T0.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","T0","47.T0.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","T0","48.T0.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","T0","49.T0.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","T0","5.T0.6-KM1-mjp-1.2.H","6-KM1-mjp-1.2.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T2","5.T2.6-KM1-mjp-1.2.H","6-KM1-mjp-1.2.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T3","5.T3.6-KM1-mjp-1.2.H","6-KM1-mjp-1.2.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","UI","5.UI.6-KM1-mjp-1.2.H","6-KM1-mjp-1.2.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","UU","5.UU.6-KM1-mjp-1.2.H","6-KM1-mjp-1.2.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T0","50.T0.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","T0","51.T0.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","T0+WD10","52.T0.6-KM1-mjp-1.7.R","6-KM1-mjp-1.7.R","Kilmore","1",""
"6-KM1-mjp-1","T0","6.T0.6-KM1-mjp-1.2.H","6-KM1-mjp-1.2.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T2","6.T2.6-KM1-mjp-1.2.H","6-KM1-mjp-1.2.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T3","6.T3.6-KM1-mjp-1.2.H","6-KM1-mjp-1.2.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","UI","6.UI.6-KM1-mjp-1.2.H","6-KM1-mjp-1.2.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","UU","6.UU.6-KM1-mjp-1.2.H","6-KM1-mjp-1.2.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T0","7.T0.6-KM1-mjp-1.3.H","6-KM1-mjp-1.3.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T2","7.T2.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T3","7.T3.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","UI","7.UI.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","UU","7.UU.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T0","8.T0.6-KM1-mjp-1.3.H","6-KM1-mjp-1.3.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T2","8.T2.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T3","8.T3.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","UI","8.UI.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","UU","8.UU.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T0","9.T0.6-KM1-mjp-1.4.H","6-KM1-mjp-1.4.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T2","9.T2.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","T3","9.T3.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","UI","9.UI.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KM1-mjp-1","UU","9.UU.6-KM1-mjp-1.5.H","6-KM1-mjp-1.5.H","Kilmore East Railway Station","0",""
"6-KWR-mjp-1","T0","1.T0.6-KWR-mjp-1.1.H","6-KWR-mjp-1.1.H","Koo Wee Rup","0",""
"6-KWR-mjp-1","T2","1.T2.6-KWR-mjp-1.1.H","6-KWR-mjp-1.1.H","Koo Wee Rup","0",""
"6-KWR-mjp-1","T3","1.T3.6-KWR-mjp-1.1.H","6-KWR-mjp-1.1.H","Koo Wee Rup","0",""
"6-KWR-mjp-1","T0","10.T0.6-KWR-mjp-1.1.H","6-KWR-mjp-1.1.H","Koo Wee Rup","0",""
"6-KWR-mjp-1","T0","11.T0.6-KWR-mjp-1.1.H","6-KWR-mjp-1.1.H","Koo Wee Rup","0",""
"6-KWR-mjp-1","T0","12.T0.6-KWR-mjp-1.1.H","6-KWR-mjp-1.1.H","Koo Wee Rup","0",""
